"","female_band","male_band","nest","site","num_pairs","nest_id","obs_date","observer","obs_method","nestling_age","nestling_number","obs_state","blind_camera_distance","obs_start_time","obs_end_time","obs_duration","total_visits","female_visits","male_visits","total_feeding_visits","female_feeding_visits","male_feeding_visits","total_sanitizing_visits","female_sanitizing_visits","male_sanitizing_visits","total_an_duration","female_an_duration","male_an_duration","total_brooding_duration","female_brooding_duration","male_brooding_duration","tert_tot_visit","tert_tot_feed","tert_tot_time","tert_tot_brood","trial_temp","min_temp","max_temp","trial_humidity","wind_speed","wind_gust","cloud_cover","obs_max_temp","obs_avg_temp","obs_min_temp","obs_med_temp","obs_sd_temp","obs_iqr_temp","obs_max_humid","obs_avg_humid","obs_min_humid","obs_sd_humid","hours_low","hours_med","hours_high","hours_very_high","hours_in_day","devel_max_temp","devel_avg_temp","devel_min_temp","devel_med_temp","devel_sd_temp","devel_iqr_temp","devel_max_humid","devel_avg_humid","devel_min_humid","devel_sd_humid","devel_hours_low","devel_hours_med","devel_hours_high","devel_hours_very_high","devel_hours_in_stage","thermo_bef_max_temp","thermo_bef_avg_temp","thermo_bef_min_temp","thermo_bef_med_temp","thermo_bef_sd_temp","thermo_bef_iqr_temp","thermo_bef_max_humid","thermo_bef_avg_humid","thermo_bef_min_humid","thermo_bef_sd_humid","thermo_aft_max_temp","thermo_aft_avg_temp","thermo_aft_min_temp","thermo_aft_med_temp","thermo_aft_sd_temp","thermo_aft_iqr_temp","thermo_aft_max_humid","thermo_aft_avg_humid","thermo_aft_min_humid","thermo_aft_sd_humid","thermo_bef_max_temp_5","thermo_bef_avg_temp_5","thermo_bef_min_temp_5","thermo_bef_med_temp_5","thermo_bef_sd_temp_5","thermo_bef_iqr_temp_5","thermo_bef_max_humid_5","thermo_bef_avg_humid_5","thermo_bef_min_humid_5","thermo_bef_sd_humid_5","thermo_aft_max_temp_5","thermo_aft_avg_temp_5","thermo_aft_min_temp_5","thermo_aft_med_temp_5","thermo_aft_sd_temp_5","thermo_aft_iqr_temp_5","thermo_aft_max_humid_5","thermo_aft_avg_humid_5","thermo_aft_min_humid_5","thermo_aft_sd_humid_5","thermo_bef_max_temp_7","thermo_bef_avg_temp_7","thermo_bef_min_temp_7","thermo_bef_med_temp_7","thermo_bef_sd_temp_7","thermo_bef_iqr_temp_7","thermo_bef_max_humid_7","thermo_bef_avg_humid_7","thermo_bef_min_humid_7","thermo_bef_sd_humid_7","thermo_aft_max_temp_7","thermo_aft_avg_temp_7","thermo_aft_min_temp_7","thermo_aft_med_temp_7","thermo_aft_sd_temp_7","thermo_aft_iqr_temp_7","thermo_aft_max_humid_7","thermo_aft_avg_humid_7","thermo_aft_min_humid_7","thermo_aft_sd_humid_7","nest_max_temp","nest_avg_temp","nest_min_temp","nest_med_temp","nest_sd_temp","nest_iqr_temp","nest_max_humid","nest_avg_humid","nest_min_humid","nest_sd_humid","nest_hours_low","nest_hours_med","nest_hours_high","nest_hours_very_high","nest_hours_in_stage","avg_nestl_mass","avg_wing_chord","avg_nestl_growth","avg_wing_growth","brood_nos_mites","brood_mite_bin","notes_obs"
"79","2850-57559","UNK",98,"schaaps","11","schaaps 98",2021-07-16,"APP","camera",13,2,"late",0.41,"6:21","7:21",3588.985,13,4,9,11,2,9,1,1,0,189.421,46.239,143.182,0,0,0,1,1,1,2,17,15.2,28.2,45.9,0,0,"partly",17.2,17.05,17,17,0.0999999999999996,0.0500000000000007,52.6,49.225,46.2,2.62345192446898,9,4.25,9.25,1.5,24,31.6,22.6050607287449,15.2,22.55,3.83148516853585,5.8,68.2,45.4805668016194,23.9,9.77598720561831,28,37.25,45.75,12.5,123.5,33.1,23.7657986111111,16.7,23.6,3.91725641181347,6,69.3,48.6352430555556,20.5,10.7928619378915,31.6,23.4857346647646,15.2,23.5,3.93349305809329,5.8,68.2,43.6455064194009,23.9,9.50732787644961,32.1,23.3610416666667,16.7,23.35,3.50535572312578,5.6,69.3,51.0058333333333,26.1,9.17805129692068,33.1,23.7632371392723,15.2,23.7,4.15536718503167,6.2,68.2,42.8188205771644,20.5,9.87961950288507,33.1,24.3120535714286,16.7,24.6,3.95725905195494,6,69.3,46.7351190476191,20.5,11.2061944754087,31.6,22.8345454545455,15.2,22.7,3.74607255704545,5.5,68.2,44.9642975206612,23.9,9.35525039630474,33.1,23.6120595144871,15.2,23.6,3.9271155953545,5.9,69.3,45.8961628817541,20.5,10.4042217437236,47.5,95.75,129,47,319.25,21.76,66.5,9.43,31,2,"yes","camera start at 4:45"
"80","2850-57709","2850-57852",2,"hoops","4","hoops 2",2021-07-07,"ZML","person",3,4,"early",4.88,"5:55","6:55",3600.342,31,16,15,16,3,13,25,25,0,3337.899,2831.498,506.401,2700.635,2459,241.635,3,3,2,2,16.6,16.3,27.8,74.4,0,0,"clear",17.3,16.775,16.3,16.75,0.427200187265876,0.474999999999998,75.2,74.925,74.6,0.275378527364308,2.25,10,11.75,0,24,35.1,23.7076923076923,16.6,23.8,3.48086606628703,5.8,74.8,53.4591715976331,29.6,11.6923327248142,5.25,14.5,18.25,4.25,42.25,35.1,24.7913370998117,16.2,24.9,4.35564265358993,6.7,76.8,47.4416195856874,21.2,13.3281975318295,30.4,21.3814229249012,13.4,21.1,4.25482030091255,6.275,75.1,53.5802371541502,22.2,11.9508732330636,35.1,25.0209195402299,16.2,25,4.51063250599186,6.7,76.8,47.6558620689655,21.2,13.8630058842529,30.4,21.7593023255814,13.4,21.3,4.21813944107912,6.4,75.1,52.446511627907,22.2,12.0202295981141,35.1,24.3433811802233,14.6,24.6,4.53329183653957,7.1,76.8,47.8575757575758,21.2,12.9878433892159,30.4,21.2680487804878,13.4,21,4.13719825321046,6,75.1,54.3814634146341,22.2,12.1010374711275,35.1,23.1274831243973,13.4,23,4.63013324972272,7.1,76.8,50.4369334619094,21.2,13.0354060266026,57.5,71.75,88.5,41.5,259.25,3.5725,8.875,3.5725,8.875,0,"no",""
"81","2850-57709","2850-57852",2,"hoops","4","hoops 2",2021-07-13,"SAM","person",8,4,"mid",NA,"6:22","7:22",3609.91,34,11,23,30,7,23,7,4,3,1764.319,1322.078,442.241,1004.015,1004.015,0,3,3,1,2,19.2,14,30.4,48.6,0,0,"partly",18.8,18.64,18.4,18.7,0.18165902124585,0.300000000000001,57.6,53.58,49.8,3.34992537230309,9.5,3.75,4.5,6.25,24,34.4,24.0818024263432,14,24.1,4.99815919681739,7.8,76.8,46.2970537261698,21.2,13.1823406831918,27.25,35.75,44,37.25,144.25,35.1,24.7913370998117,16.2,24.9,4.35564265358993,6.7,76.8,47.4416195856874,21.2,13.3281975318295,30.4,21.3814229249012,13.4,21.1,4.25482030091255,6.275,75.1,53.5802371541502,22.2,11.9508732330636,35.1,25.0209195402299,16.2,25,4.51063250599186,6.7,76.8,47.6558620689655,21.2,13.8630058842529,30.4,21.7593023255814,13.4,21.3,4.21813944107912,6.4,75.1,52.446511627907,22.2,12.0202295981141,35.1,24.3433811802233,14.6,24.6,4.53329183653957,7.1,76.8,47.8575757575758,21.2,12.9878433892159,30.4,21.2680487804878,13.4,21,4.13719825321046,6,75.1,54.3814634146341,22.2,12.1010374711275,35.1,23.1274831243973,13.4,23,4.63013324972272,7.1,76.8,50.4369334619094,21.2,13.0354060266026,57.5,71.75,88.5,41.5,259.25,16.435,36.5,12.8625,27.625,0,"no",""
"82","2850-57709","2850-57852",2,"hoops","4","hoops 2",2021-07-16,"ZML","person",12,4,"late",3.96,"6:40","7:40",3599.386,42,14,19,30,8,16,4,3,1,599.691,419.269,137.051,187.412,187.412,0,3,3,2,3,14.3,13.6,27,63.1,0,0,"partly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.25,4.5,10.25,0,24,27,20.8982817869416,13.4,21.1,3.59908472124055,5.8,75.1,56.8903780068729,33.9,10.0731553558026,25,21.5,26.25,0,72.75,35.1,24.7913370998117,16.2,24.9,4.35564265358993,6.7,76.8,47.4416195856874,21.2,13.3281975318295,30.4,21.3814229249012,13.4,21.1,4.25482030091255,6.275,75.1,53.5802371541502,22.2,11.9508732330636,35.1,25.0209195402299,16.2,25,4.51063250599186,6.7,76.8,47.6558620689655,21.2,13.8630058842529,30.4,21.7593023255814,13.4,21.3,4.21813944107912,6.4,75.1,52.446511627907,22.2,12.0202295981141,35.1,24.3433811802233,14.6,24.6,4.53329183653957,7.1,76.8,47.8575757575758,21.2,12.9878433892159,30.4,21.2680487804878,13.4,21,4.13719825321046,6,75.1,54.3814634146341,22.2,12.1010374711275,35.1,23.1274831243973,13.4,23,4.63013324972272,7.1,76.8,50.4369334619094,21.2,13.0354060266026,57.5,71.75,88.5,41.5,259.25,19.675,53.875,3.24,17.375,0,"no",""
"83","2850-57609","2850-57557",6,"cooks","5","cooks 6",2021-07-08,"MJA","person",4,4,"early",NA,"6:27","7:27",3558.035,2,2,0,11,11,0,10,10,0,NA,NA,NA,NA,NA,NA,1,2,NA,NA,19.1,18.9,31.1,56.7,2,3,"mostly",20.5,19.925,19.3,19.95,0.531507290636732,0.675000000000001,60,58.1,56.4,1.68522995463527,0,8,7.25,8.75,24,31.1,25.6935135135135,18.9,25.7,3.68045086455348,6.9,64.9,47.1232432432432,25.7,10.5047013424358,0.25,13.5,15.75,16.75,46.25,35,26.8306666666667,18.9,27,4.04758907040361,6.575,64.9,43.0624444444444,25.7,9.83847672665416,31.1,23.9276470588235,17.1,23.5,3.58598017072244,5.9,63.8,46.6847058823529,24.4,8.75100451218396,35,27.0796610169492,18.9,27.35,4.27607268629475,6.775,64.9,43.4545197740113,25.7,10.3491617769481,31.1,24.2420792079208,17.1,23.8,3.55876220012261,5.7,63.8,45.8818481848185,24.4,8.76247071935151,35,26.5005494505494,18.9,26.7,4.07896142456076,6.8,64.9,42.8884615384615,25.7,9.3805261200715,31.1,23.6898550724638,17.1,23.3,3.47533592408569,5.4,63.8,47.7541062801932,24.4,8.80868051112258,35,25.2884375,17.1,24.8,4.07387741867217,6.4,64.9,44.9867708333333,24.4,9.44647298827614,12,70,89.75,68.25,240,4.592,10.4,4.592,10.4,1,"yes","male was not seen during obs, 6:49 landowners walk in to feed horses; 3 nesling data sheets, but missing a parental care obs data sheet;  camera placed directly under nest? Made accurately scoring behavior difficult"
"84","2850-57609","2850-57557",6,"cooks","5","cooks 6",2021-07-16,"SAM","person",12,4,"late",2.44,"6:30","7:30",3578.863,62,25,37,60,25,35,6,2,4,731.993,224.598,507.395,0,0,0,3,3,2,2,18.5,17.1,28.8,51.6,0,0,"partly",19.3,18.875,18.5,18.85,0.330403793359984,0.274999999999999,51.2,50.125,49,0.89953691790091,6,4.75,10.75,2.5,24,28.8,23.1738410596026,17.1,22.95,3.08137872255211,4.875,63.8,50.3450331125828,35.6,7.34326087181016,8.75,29,33.25,4.5,75.5,35,26.8306666666667,18.9,27,4.04758907040361,6.575,64.9,43.0624444444444,25.7,9.83847672665416,31.1,23.9276470588235,17.1,23.5,3.58598017072244,5.9,63.8,46.6847058823529,24.4,8.75100451218396,35,27.0796610169492,18.9,27.35,4.27607268629475,6.775,64.9,43.4545197740113,25.7,10.3491617769481,31.1,24.2420792079208,17.1,23.8,3.55876220012261,5.7,63.8,45.8818481848185,24.4,8.76247071935151,35,26.5005494505494,18.9,26.7,4.07896142456076,6.8,64.9,42.8884615384615,25.7,9.3805261200715,31.1,23.6898550724638,17.1,23.3,3.47533592408569,5.4,63.8,47.7541062801932,24.4,8.80868051112258,35,25.2884375,17.1,24.8,4.07387741867217,6.4,64.9,44.9867708333333,24.4,9.44647298827614,12,70,89.75,68.25,240,17.3,50.125,4.4225,16.125,1,"yes","Habituation start at 6:10, no visits and no alarm calls by 6:30, no parents visit after a full hour in the blind. Other birds are feeding nestlings in the main aisle of the barn. Intermittent alarm calling far away outside, but none in barn since 10 minutes after entering the blind. "
"85","2850-57608","2850-57615",5,"urbanfarm","3","urbanfarm 5",2021-07-15,"APP","camera",9,4,"mid",0.97,"6:25","7:25",3632.506,8,4,4,3,2,1,9,8,1,3533.384,3153.872,379.512,3147.007,2957.222,189.785,1,1,3,3,12.4,12.4,31.2,75.7,NA,NA,"",15.2,13.875,12.7,13.8,1.13541475535007,1.525,82,78.825,76.8,2.22766694099455,8.75,4,9.25,2,24,38.7,24.3523316062176,12.7,23.6,7.11771211263304,10.725,74.7,47.570207253886,16.2,15.2879179341769,27.25,17.5,23,28.75,96.5,42.3,26.4768202080238,12.9,25.8,7.57117009844522,13.4,82.6,44.0627043090639,16.2,16.6879516114277,40.7,24.4846026490066,12.4,23.6,7.19145738897933,11.825,82,46.2468543046358,17.6,14.9108552855039,42.3,26.6225303292894,12.9,26.1,7.35262697594739,13,82.6,44.2802426343154,16.7,16.3431791522377,40.7,24.6377142857143,12.4,23.6,7.42962637889562,12.4,82,45.768,16.2,15.5113167972283,42.3,26.3024707412224,12.9,25.6,7.2558386426603,12.5,82.6,43.8845253576073,16.2,15.8260320001406,40.7,24.3720472440945,12.4,23.15,7.61454580602698,13.225,82,46.9293307086614,17.6,15.8604349993225,42.3,25.534534064213,12.4,24.6,7.45780014165011,12.6,82.6,45.095771339076,16.2,15.9035458962165,77.5,62.75,58,121,319.25,10.825,27,6.4475,16.375,0,"no",""
"86","2850-57608","2850-57615",5,"urbanfarm","3","urbanfarm 5",2021-07-19,"APP","camera",13,4,"late",0.97,"6:07","7:07",3754.576,39,10,10,37,8,10,0,0,0,849.465,87.93,256.982,0,0,0,3,3,2,2,16,15.4,40.7,63.2,0,0,"clear",17.4,16.5,16,16.3,0.637704215656965,0.649999999999999,66.9,64.6,63.6,1.54272486205415,6.75,3.25,3,11,24,40.7,25.5012820512821,12.4,24.55,7.88991894598589,13.45,82,43.0889743589744,17.6,15.5129635307303,28.5,15.5,14.5,39,97.5,42.3,26.4768202080238,12.9,25.8,7.57117009844522,13.4,82.6,44.0627043090639,16.2,16.6879516114277,40.7,24.4846026490066,12.4,23.6,7.19145738897933,11.825,82,46.2468543046358,17.6,14.9108552855039,42.3,26.6225303292894,12.9,26.1,7.35262697594739,13,82.6,44.2802426343154,16.7,16.3431791522377,40.7,24.6377142857143,12.4,23.6,7.42962637889562,12.4,82,45.768,16.2,15.5113167972283,42.3,26.3024707412224,12.9,25.6,7.2558386426603,12.5,82.6,43.8845253576073,16.2,15.8260320001406,40.7,24.3720472440945,12.4,23.15,7.61454580602698,13.225,82,46.9293307086614,17.6,15.8604349993225,42.3,25.534534064213,12.4,24.6,7.45780014165011,12.6,82.6,45.095771339076,16.2,15.9035458962165,77.5,62.75,58,121,319.25,13.8175,47.375,2.9925,20.375,0,"no","Could not reliably sex birds. Use total visitation rate only. "
"87","2850-57556","2850-57538",59,"schaaps","11","schaaps 59",2021-07-10,"APP","camera",4,4,"early",1.42,"6:52","7:52",3570.469,14,8,6,11,6,5,8,6,2,3232.935,1833.673,1399.262,2455.594,1582.08,873.514,1,2,2,1,20.7,20.7,32.8,51.7,0,0,"mostly",21.6,21.05,20.7,20.95,0.404145188432739,0.449999999999999,55.2,54.45,53.5,0.732575365861198,0,0,11.75,12.25,24,33,25.9636138613861,18.7,26.25,3.97051012834763,6.925,67.6,41.4920792079208,21.4,11.0183734049082,2,28.25,39.5,31.25,101,33,25.3879643387816,17.5,25.7,3.9333268723106,6.3,67.6,40.7141158989599,21.4,9.74873586882519,31.7,23.8062602965404,16,23.7,3.62916227658997,5.35,64.6,42.8403624382208,24,9.01494552244839,33,25.5689774696707,17.9,25.9,3.83922886695939,6.1,67.6,41.0830155979203,21.4,9.76183519155327,31.7,23.8736842105263,16,23.7,3.73168522036568,5.7,64.6,42.247226173542,23.8,9.18618063504081,33,25.2589076723017,17.5,25.5,3.75404321657773,5.8,67.6,40.6769830949285,21.4,9.31246802293029,31.7,23.7033268101761,16,23.3,3.86292694687684,5.9,64.6,43.2956947162427,24,9.48162418124987,33,24.637890625,16,24.6,3.87212652214627,6.1,67.6,41.722421875,21.4,9.46403613985284,25,95,130.5,69.5,320,5.6225,11.375,5.6225,11.375,1,"yes","camera start 5:40"
"88","2850-57556","2850-57538",59,"schaaps","11","schaaps 59",2021-07-15,"APP","camera",9,4,"mid",1.02,"6:53","7:53",3574.066,24,12,12,23,11,12,18,17,1,1707.055,1338.757,368.298,250.976,44.604,206.372,3,3,1,1,16.1,16,25.1,60.9,NA,NA,"",17.2,16.775,16.3,16.8,0.403112887414927,0.524999999999999,64.2,63.35,62.2,0.834665601703261,2.25,13.5,8.25,0,24,30.7,23.7185416666667,17,23.7,3.37360037603988,5.6,63,42.9060416666667,23.8,8.79621436878629,13.25,37.5,53.75,15.5,120,33,25.3879643387816,17.5,25.7,3.9333268723106,6.3,67.6,40.7141158989599,21.4,9.74873586882519,31.7,23.8062602965404,16,23.7,3.62916227658997,5.35,64.6,42.8403624382208,24,9.01494552244839,33,25.5689774696707,17.9,25.9,3.83922886695939,6.1,67.6,41.0830155979203,21.4,9.76183519155327,31.7,23.8736842105263,16,23.7,3.73168522036568,5.7,64.6,42.247226173542,23.8,9.18618063504081,33,25.2589076723017,17.5,25.5,3.75404321657773,5.8,67.6,40.6769830949285,21.4,9.31246802293029,31.7,23.7033268101761,16,23.3,3.86292694687684,5.9,64.6,43.2956947162427,24,9.48162418124987,33,24.637890625,16,24.6,3.87212652214627,6.1,67.6,41.722421875,21.4,9.46403613985284,25,95,130.5,69.5,320,14.8225,36.125,9.2,24.75,1,"yes",""
"89","2850-57556","2850-57538",59,"schaaps","11","schaaps 59",2021-07-19,"APP","camera",13,4,"late",1.02,"6:51","7:51",3593.304,39,22,17,38,21,17,15,14,1,1064.535,954.413,110.122,0,0,0,3,3,3,2,20.7,19,31.7,43.9,0,0,"clear",21.4,21,20.7,20.95,0.316227766016838,0.399999999999999,49,48,47,1.09848380355227,1.5,7.5,6.5,8.5,24,31.7,24.3997474747475,16,24.5,3.97251633250499,6.425,64.6,40.5227272727273,24,8.31434865493451,9.75,29.25,37.25,22.75,99,33,25.3879643387816,17.5,25.7,3.9333268723106,6.3,67.6,40.7141158989599,21.4,9.74873586882519,31.7,23.8062602965404,16,23.7,3.62916227658997,5.35,64.6,42.8403624382208,24,9.01494552244839,33,25.5689774696707,17.9,25.9,3.83922886695939,6.1,67.6,41.0830155979203,21.4,9.76183519155327,31.7,23.8736842105263,16,23.7,3.73168522036568,5.7,64.6,42.247226173542,23.8,9.18618063504081,33,25.2589076723017,17.5,25.5,3.75404321657773,5.8,67.6,40.6769830949285,21.4,9.31246802293029,31.7,23.7033268101761,16,23.3,3.86292694687684,5.9,64.6,43.2956947162427,24,9.48162418124987,33,24.637890625,16,24.6,3.87212652214627,6.1,67.6,41.722421875,21.4,9.46403613985284,25,95,130.5,69.5,320,17.925,59.125,3.1025,23,33,"yes",""
"90","2850-57725","2850-57508",11,"hoops","4","hoops 11",2021-07-11,"ZML","person",3,4,"early",4.8,"8:00","9:00",3599.969,17,9,8,10,2,8,24,21,3,2964.904,1984.489,980.415,1940.953,1367.651,573.302,2,2,1,1,17.5,15.8,30.3,68.8,0,0,"clear",19,18.25,17.5,18.25,0.645497224367903,0.75,58.5,58.025,56.8,0.818026079453869,0,8.75,7.25,8,24,35.8,25.9540192926045,16.2,25.7,5.24189465743319,8.35,65.9,42.1951768488746,23.4,9.85315125050853,8,18,21.25,30.5,77.75,35.8,24.644494047619,15.7,24.1,4.92929132912796,7.825,68.3,45.3672619047619,23.4,10.3573655916868,32.9,23.8915254237288,14.7,23.8,5.2197813486418,9.1,69.6,45.1152542372881,21.1,11.6631893232538,35.8,25.1487847222222,15.7,24.95,5.05609561503315,8.125,68.3,43.5368055555556,23.4,9.84184144330567,32.9,23.4628683693517,14.7,22.9,4.9019777890613,8.2,69.6,47.234184675835,21.1,11.6250954772678,35.8,24.3291666666667,14.7,24.1,5.00786690982574,7.6,69.6,46.43828125,23.4,11.011546300644,32.9,24.4274447949527,15.6,23.9,5.16707297546782,9.5,63,42.4441640378549,21.1,9.97792210038547,35.8,24.3578801843318,14.7,24,5.05270424876455,8.3,69.6,45.27133640553,21.1,10.8683050207556,48,69.75,79.25,74.25,271.25,2.985,8,2.985,8,0,"no",""
"91","2850-57725","2850-57508",11,"hoops","4","hoops 11",2021-07-16,"APP","person",8,4,"mid",4.8,"6:39","7:39",3574.497,11,4,7,7,3,4,11,11,0,3452.492,2943.056,509.436,2691.635,2691.635,0,2,1,3,3,15.6,14.7,29.1,56.9,0,0,"partly",16.9,16.2,15.7,16.1,0.529150262212918,0.600000000000001,63,60.475,59.3,1.70758113521242,9.25,2.75,8.75,3.25,24,32.7,22.9744282744283,14.7,22.8,4.561221388824,6.8,69.6,49.3582120582121,25.5,10.5997631717225,28.75,33,40.25,18.25,120.25,35.8,24.644494047619,15.7,24.1,4.92929132912796,7.825,68.3,45.3672619047619,23.4,10.3573655916868,32.9,23.8915254237288,14.7,23.8,5.2197813486418,9.1,69.6,45.1152542372881,21.1,11.6631893232538,35.8,25.1487847222222,15.7,24.95,5.05609561503315,8.125,68.3,43.5368055555556,23.4,9.84184144330567,32.9,23.4628683693517,14.7,22.9,4.9019777890613,8.2,69.6,47.234184675835,21.1,11.6250954772678,35.8,24.3291666666667,14.7,24.1,5.00786690982574,7.6,69.6,46.43828125,23.4,11.011546300644,32.9,24.4274447949527,15.6,23.9,5.16707297546782,9.5,63,42.4441640378549,21.1,9.97792210038547,35.8,24.3578801843318,14.7,24,5.05270424876455,8.3,69.6,45.27133640553,21.1,10.8683050207556,48,69.75,79.25,74.25,271.25,12.2625,28.625,9.2775,20.625,0,"no",""
"92","2850-57725","2850-57508",11,"hoops","4","hoops 11",2021-07-19,"ZML","person",11,4,"late",4.8,"6:15","7:15",3614.687,9,5,4,4,3,1,12,12,0,1673.577,1642.477,31.1,1252.717,1252.717,0,1,1,3,3,18.6,17.8,32.9,50.2,0,0,"clear",18.8,18.55,18.4,18.5,0.191485421551269,0.250000000000004,54.2,52.8,50.9,1.47648230602334,3,6.5,4.75,9.75,24,32.9,24.9348122866894,15.6,24.7,5.02036432213558,9.1,63,41.8273037542662,21.1,10.0620168683414,11.25,18.75,17.75,25.5,73.25,35.8,24.644494047619,15.7,24.1,4.92929132912796,7.825,68.3,45.3672619047619,23.4,10.3573655916868,32.9,23.8915254237288,14.7,23.8,5.2197813486418,9.1,69.6,45.1152542372881,21.1,11.6631893232538,35.8,25.1487847222222,15.7,24.95,5.05609561503315,8.125,68.3,43.5368055555556,23.4,9.84184144330567,32.9,23.4628683693517,14.7,22.9,4.9019777890613,8.2,69.6,47.234184675835,21.1,11.6250954772678,35.8,24.3291666666667,14.7,24.1,5.00786690982574,7.6,69.6,46.43828125,23.4,11.011546300644,32.9,24.4274447949527,15.6,23.9,5.16707297546782,9.5,63,42.4441640378549,21.1,9.97792210038547,35.8,24.3578801843318,14.7,24,5.05270424876455,8.3,69.6,45.27133640553,21.1,10.8683050207556,48,69.75,79.25,74.25,271.25,15.785,45.625,3.5225,17,0,"no",""
