"","ymd_hms","temp_c","humid_perc","site","nest","Timestamp.for.sample.frequency.every.1.min.min","time","date","obs_date","obs_start_time","obs_end_time","HD","filter_last_day"
"148",2021-06-26 12:45:00,21.5,51,"bluecloud","17",NA,12H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"149",2021-06-26 13:00:00,21.1,51.7,"bluecloud","17",NA,13H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"150",2021-06-26 13:15:00,20.6,54.4,"bluecloud","17",NA,13H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"151",2021-06-26 13:30:00,19.2,56.5,"bluecloud","17",NA,13H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"152",2021-06-26 13:45:00,18.6,59.7,"bluecloud","17",NA,13H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"153",2021-06-26 14:00:00,18,61.8,"bluecloud","17",NA,14H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"154",2021-06-26 14:15:00,18,63.1,"bluecloud","17",NA,14H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"155",2021-06-26 14:30:00,18.1,64.1,"bluecloud","17",NA,14H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"156",2021-06-26 14:45:00,18.1,63.9,"bluecloud","17",NA,14H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"157",2021-06-26 15:00:00,18,64.3,"bluecloud","17",NA,15H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"158",2021-06-26 15:15:00,17.9,65.1,"bluecloud","17",NA,15H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"159",2021-06-26 15:30:00,17.9,65.5,"bluecloud","17",NA,15H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"160",2021-06-26 15:45:00,17.9,65,"bluecloud","17",NA,15H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"161",2021-06-26 16:00:00,17.7,64.4,"bluecloud","17",NA,16H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"162",2021-06-26 16:15:00,17.6,65.2,"bluecloud","17",NA,16H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"163",2021-06-26 16:30:00,17.6,66,"bluecloud","17",NA,16H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"164",2021-06-26 16:45:00,17.5,66,"bluecloud","17",NA,16H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"165",2021-06-26 17:00:00,17.4,65.9,"bluecloud","17",NA,17H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"166",2021-06-26 17:15:00,17.4,65.6,"bluecloud","17",NA,17H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"167",2021-06-26 17:30:00,17.5,66.4,"bluecloud","17",NA,17H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"168",2021-06-26 17:45:00,17.6,66.6,"bluecloud","17",NA,17H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"169",2021-06-26 18:00:00,17.6,65.4,"bluecloud","17",NA,18H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"170",2021-06-26 18:15:00,17.5,63.4,"bluecloud","17",NA,18H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"171",2021-06-26 18:30:00,17.4,63.6,"bluecloud","17",NA,18H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"172",2021-06-26 18:45:00,17.4,63.6,"bluecloud","17",NA,18H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"173",2021-06-26 19:00:00,17.4,63.6,"bluecloud","17",NA,19H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"174",2021-06-26 19:15:00,17.5,64,"bluecloud","17",NA,19H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"175",2021-06-26 19:30:00,17.5,64.1,"bluecloud","17",NA,19H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"176",2021-06-26 19:45:00,17.4,64,"bluecloud","17",NA,19H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"177",2021-06-26 20:00:00,17.4,63.3,"bluecloud","17",NA,20H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"178",2021-06-26 20:15:00,17.2,63.3,"bluecloud","17",NA,20H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"179",2021-06-26 20:30:00,17.2,64.5,"bluecloud","17",NA,20H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"180",2021-06-26 20:45:00,16.9,62,"bluecloud","17",NA,20H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"181",2021-06-26 21:00:00,16.8,61.9,"bluecloud","17",NA,21H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"182",2021-06-26 21:15:00,16.8,62.2,"bluecloud","17",NA,21H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"183",2021-06-26 21:30:00,16.7,62,"bluecloud","17",NA,21H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"184",2021-06-26 21:45:00,16.7,62.1,"bluecloud","17",NA,21H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"185",2021-06-26 22:00:00,16.7,62.1,"bluecloud","17",NA,22H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"186",2021-06-26 22:15:00,16.7,62.4,"bluecloud","17",NA,22H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"187",2021-06-26 22:30:00,16.7,63.3,"bluecloud","17",NA,22H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"188",2021-06-26 22:45:00,16.7,63.3,"bluecloud","17",NA,22H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"189",2021-06-26 23:00:00,16.7,64,"bluecloud","17",NA,23H 0M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"190",2021-06-26 23:15:00,16.6,63.8,"bluecloud","17",NA,23H 15M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"191",2021-06-26 23:30:00,16.6,64.4,"bluecloud","17",NA,23H 30M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"192",2021-06-26 23:45:00,16.6,64.5,"bluecloud","17",NA,23H 45M 0S,2021-06-26,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"193",2021-06-27 00:00:00,16.5,64.4,"bluecloud","17",NA,0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"194",2021-06-27 00:15:00,16.5,64.6,"bluecloud","17",NA,15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"195",2021-06-27 00:30:00,16.4,64.6,"bluecloud","17",NA,30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"196",2021-06-27 00:45:00,16.3,64.8,"bluecloud","17",NA,45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"197",2021-06-27 01:00:00,16.2,65.4,"bluecloud","17",NA,1H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"198",2021-06-27 01:15:00,16.1,65.3,"bluecloud","17",NA,1H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"199",2021-06-27 01:30:00,16.1,65.6,"bluecloud","17",NA,1H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"200",2021-06-27 01:45:00,16,65.7,"bluecloud","17",NA,1H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"201",2021-06-27 02:00:00,15.9,66.6,"bluecloud","17",NA,2H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"202",2021-06-27 02:15:00,15.9,66.7,"bluecloud","17",NA,2H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"203",2021-06-27 02:30:00,15.9,66.9,"bluecloud","17",NA,2H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"204",2021-06-27 02:45:00,15.8,67,"bluecloud","17",NA,2H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"205",2021-06-27 03:00:00,15.8,67,"bluecloud","17",NA,3H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"206",2021-06-27 03:15:00,15.7,67.9,"bluecloud","17",NA,3H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"207",2021-06-27 03:30:00,15.6,68.2,"bluecloud","17",NA,3H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"208",2021-06-27 03:45:00,15.5,68.5,"bluecloud","17",NA,3H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"209",2021-06-27 04:00:00,15.5,68.5,"bluecloud","17",NA,4H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"210",2021-06-27 04:15:00,15.5,68.5,"bluecloud","17",NA,4H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"211",2021-06-27 04:30:00,15.5,68.5,"bluecloud","17",NA,4H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"212",2021-06-27 04:45:00,15.4,68.5,"bluecloud","17",NA,4H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"213",2021-06-27 05:00:00,15.2,68.1,"bluecloud","17",NA,5H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"214",2021-06-27 05:15:00,15.1,67.4,"bluecloud","17",NA,5H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"215",2021-06-27 05:30:00,15,67.3,"bluecloud","17",NA,5H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"216",2021-06-27 05:45:00,14.9,67,"bluecloud","17",NA,5H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"217",2021-06-27 06:00:00,14.8,67.4,"bluecloud","17",NA,6H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"218",2021-06-27 06:15:00,14.8,67.2,"bluecloud","17",NA,6H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"219",2021-06-27 06:30:00,14.9,67,"bluecloud","17",NA,6H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"220",2021-06-27 06:45:00,14.9,68.1,"bluecloud","17",NA,6H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"221",2021-06-27 07:00:00,15.3,69.7,"bluecloud","17",NA,7H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"222",2021-06-27 07:15:00,15.9,68.9,"bluecloud","17",NA,7H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"223",2021-06-27 07:30:00,15.8,68.8,"bluecloud","17",NA,7H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"224",2021-06-27 07:45:00,16.9,69.6,"bluecloud","17",NA,7H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"225",2021-06-27 08:00:00,16.9,67.8,"bluecloud","17",NA,8H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"226",2021-06-27 08:15:00,17,67,"bluecloud","17",NA,8H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"227",2021-06-27 08:30:00,16.9,67.6,"bluecloud","17",NA,8H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"228",2021-06-27 08:45:00,18.1,67.1,"bluecloud","17",NA,8H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"229",2021-06-27 09:00:00,19.1,63.1,"bluecloud","17",NA,9H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"230",2021-06-27 09:15:00,19.4,60.2,"bluecloud","17",NA,9H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"231",2021-06-27 09:30:00,20.1,58.2,"bluecloud","17",NA,9H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"232",2021-06-27 09:45:00,20.4,55.8,"bluecloud","17",NA,9H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"233",2021-06-27 10:00:00,20.6,54.2,"bluecloud","17",NA,10H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"234",2021-06-27 10:15:00,20.8,53.3,"bluecloud","17",NA,10H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"235",2021-06-27 10:30:00,21.6,52.1,"bluecloud","17",NA,10H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"236",2021-06-27 10:45:00,22.3,52,"bluecloud","17",NA,10H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"237",2021-06-27 11:00:00,22.5,50.6,"bluecloud","17",NA,11H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"238",2021-06-27 11:15:00,22.5,49.1,"bluecloud","17",NA,11H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"239",2021-06-27 11:30:00,22.4,47.9,"bluecloud","17",NA,11H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"240",2021-06-27 11:45:00,22.1,48.3,"bluecloud","17",NA,11H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"241",2021-06-27 12:00:00,22.5,48.2,"bluecloud","17",NA,12H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"242",2021-06-27 12:15:00,22.6,47.2,"bluecloud","17",NA,12H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"243",2021-06-27 12:30:00,22.4,45.7,"bluecloud","17",NA,12H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"244",2021-06-27 12:45:00,22.6,45.6,"bluecloud","17",NA,12H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"245",2021-06-27 13:00:00,22.2,46.1,"bluecloud","17",NA,13H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"246",2021-06-27 13:15:00,21.8,46.8,"bluecloud","17",NA,13H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"247",2021-06-27 13:30:00,21.2,49.6,"bluecloud","17",NA,13H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"248",2021-06-27 13:45:00,20.9,52.4,"bluecloud","17",NA,13H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"249",2021-06-27 14:00:00,20.7,54.6,"bluecloud","17",NA,14H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"250",2021-06-27 14:15:00,20.9,53.9,"bluecloud","17",NA,14H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"251",2021-06-27 14:30:00,21.2,53.6,"bluecloud","17",NA,14H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"252",2021-06-27 14:45:00,21.4,52.1,"bluecloud","17",NA,14H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"253",2021-06-27 15:00:00,21.4,49.5,"bluecloud","17",NA,15H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"254",2021-06-27 15:15:00,21.5,49.4,"bluecloud","17",NA,15H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"255",2021-06-27 15:30:00,21.4,47.2,"bluecloud","17",NA,15H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"256",2021-06-27 15:45:00,21.3,46.3,"bluecloud","17",NA,15H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"257",2021-06-27 16:00:00,21.2,47.7,"bluecloud","17",NA,16H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"258",2021-06-27 16:15:00,20.9,47,"bluecloud","17",NA,16H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"259",2021-06-27 16:30:00,21.1,46.9,"bluecloud","17",NA,16H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"260",2021-06-27 16:45:00,21.1,48.3,"bluecloud","17",NA,16H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"261",2021-06-27 17:00:00,20.9,48.8,"bluecloud","17",NA,17H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"262",2021-06-27 17:15:00,20.7,47.8,"bluecloud","17",NA,17H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"263",2021-06-27 17:30:00,20.5,47.9,"bluecloud","17",NA,17H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"264",2021-06-27 17:45:00,20.1,48.4,"bluecloud","17",NA,17H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"265",2021-06-27 18:00:00,19.2,50.8,"bluecloud","17",NA,18H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"266",2021-06-27 18:15:00,18.6,52.5,"bluecloud","17",NA,18H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"267",2021-06-27 18:30:00,18.2,54.1,"bluecloud","17",NA,18H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"268",2021-06-27 18:45:00,18,56,"bluecloud","17",NA,18H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"269",2021-06-27 19:00:00,18,56.6,"bluecloud","17",NA,19H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"270",2021-06-27 19:15:00,18.1,56.4,"bluecloud","17",NA,19H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"271",2021-06-27 19:30:00,18,58.5,"bluecloud","17",NA,19H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"272",2021-06-27 19:45:00,17.7,60.2,"bluecloud","17",NA,19H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"273",2021-06-27 20:00:00,17.6,60.3,"bluecloud","17",NA,20H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"274",2021-06-27 20:15:00,17.3,60.9,"bluecloud","17",NA,20H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"275",2021-06-27 20:30:00,17.2,60.8,"bluecloud","17",NA,20H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"276",2021-06-27 20:45:00,16.9,61.3,"bluecloud","17",NA,20H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"277",2021-06-27 21:00:00,16.7,60.7,"bluecloud","17",NA,21H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"278",2021-06-27 21:15:00,16.7,60.1,"bluecloud","17",NA,21H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"279",2021-06-27 21:30:00,16.7,60.1,"bluecloud","17",NA,21H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"280",2021-06-27 21:45:00,16.6,60.9,"bluecloud","17",NA,21H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"281",2021-06-27 22:00:00,16.6,62.1,"bluecloud","17",NA,22H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"282",2021-06-27 22:15:00,16.4,62.1,"bluecloud","17",NA,22H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"283",2021-06-27 22:30:00,16.4,62.5,"bluecloud","17",NA,22H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"284",2021-06-27 22:45:00,16.4,62.5,"bluecloud","17",NA,22H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"285",2021-06-27 23:00:00,16.4,63,"bluecloud","17",NA,23H 0M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"286",2021-06-27 23:15:00,16.2,64.4,"bluecloud","17",NA,23H 15M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"287",2021-06-27 23:30:00,16.1,65.8,"bluecloud","17",NA,23H 30M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"288",2021-06-27 23:45:00,15.9,66.8,"bluecloud","17",NA,23H 45M 0S,2021-06-27,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"289",2021-06-28 00:00:00,15.8,67.1,"bluecloud","17",NA,0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"290",2021-06-28 00:15:00,15.7,67,"bluecloud","17",NA,15M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"291",2021-06-28 00:30:00,15.8,66.1,"bluecloud","17",NA,30M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"292",2021-06-28 00:45:00,15.8,66.5,"bluecloud","17",NA,45M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"293",2021-06-28 01:00:00,15.9,66.3,"bluecloud","17",NA,1H 0M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"294",2021-06-28 01:15:00,16,66.3,"bluecloud","17",NA,1H 15M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"295",2021-06-28 01:30:00,16,66.6,"bluecloud","17",NA,1H 30M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"296",2021-06-28 01:45:00,16,66.5,"bluecloud","17",NA,1H 45M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"297",2021-06-28 02:00:00,16,66.4,"bluecloud","17",NA,2H 0M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"298",2021-06-28 02:15:00,16,66.2,"bluecloud","17",NA,2H 15M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"299",2021-06-28 02:30:00,15.9,66,"bluecloud","17",NA,2H 30M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"300",2021-06-28 02:45:00,15.9,65.6,"bluecloud","17",NA,2H 45M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"301",2021-06-28 03:00:00,15.8,66,"bluecloud","17",NA,3H 0M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"302",2021-06-28 03:15:00,15.7,65.9,"bluecloud","17",NA,3H 15M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"303",2021-06-28 03:30:00,15.6,65.8,"bluecloud","17",NA,3H 30M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"304",2021-06-28 03:45:00,15.5,65.7,"bluecloud","17",NA,3H 45M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"305",2021-06-28 04:00:00,15.4,65.2,"bluecloud","17",NA,4H 0M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
"306",2021-06-28 04:15:00,15.3,64.9,"bluecloud","17",NA,4H 15M 0S,2021-06-28,2021-07-07,5H 45M 0S,6H 45M 0S,2021-06-25,"N"
